Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag
Mortdog,9 Chemtech - Pretty good chase trait | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=WeZ0B2dv6AI,2022-01-24,18893,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,'Sin Quinn 3 - We went hunting for prey | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=uAr59OUc1OY,2022-01-23,16895,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Pirate GP3 - And his Urgot 3 partner | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=l2fUiFYh27s,2022-01-22,21585,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Synaptic Malz 3 - My bread & butter | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=7pwqLuGDOfc,2022-01-21,28187,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Spellblade Arcs - Such a strong augment | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=lnJ9MzqmkBg,2022-01-20,23394,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Elderwood Cho 3 - Can it beat Viktor 3? | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=jVDCtWtHRl4,2022-01-19,21187,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Sion 3 Snipers - New Sniper's Nest indicators! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=9_zmn78lAPE,2022-01-18,25699,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
Mortdog,8 Arcanists - Portable Forge is Buffed! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=GoQ_mBKoDnY,2022-01-17,23140,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Patch 12.2 Rundown | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=vtuRJVUEFoA,2022-01-16,75017,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,'Sins Shaco 3 - Wait...Yone 3 at 5-2 WTF?! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=KkG_V4jvTDg,2022-01-16,18680,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Patch 12.1 Post Mortem | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=a32Tk-n4E_c,2022-01-15,27581,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Arcanist Lux - VS. The Shaco 3 Team | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=4Wk2nfH3axM,2022-01-15,13161,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Lig'maw Highroll - Who named this comp?! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=NfLdhMn0cbo,2022-01-14,31336,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Bodyguard Orianna - 4 BG is an OP opener | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=u7sgXuipeGY,2022-01-13,25511,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,6 Scrap - Ezreal for the win streak | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=6KsMenXvh1g,2022-01-12,19778,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Mana Mutants - Best Malz build by far | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=I_6z-t8WTKA,2022-01-11,27916,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,7 Syndicate - Is Blue TF the best opener? | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=1jaYwijKui8,2022-01-10,22966,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Warwick 3 - Featherweights 3 is OP! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=W6X9bieioaE,2022-01-09,30980,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Sniper Kai'sa - Fed Mundo3 to TK also | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=jODDdptk9_4,2022-01-08,21026,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,"Bodyguard Jinx - Wait, Tank Jinx works?! | TFT Gizmos & Gadgets | Teamfight Tactics",https://www.youtube.com/watch?v=itKIKVVch-E,2022-01-07,18292,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,"Socialite Viktor - The ""Weakest"" 5 cost | TFT Gizmos & Gadgets | Teamfight Tactics",https://www.youtube.com/watch?v=1LiTiS0NKw8,2022-01-06,19163,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,9 Loss Merc - Into 6 Challenger Wins! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=h9Yryu9GBaQ,2022-01-05,24310,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,6 Scrap - Is Jayce carry the secret? | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=fvw1iXjxMw8,2022-01-04,24324,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
Mortdog,Patch 12.1 Rundown | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=OmWwzF9ixwE,2022-01-03,100006,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Patch 11.24 Post Mortem | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=2qw-i17Yos4,2022-01-03,36433,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,46 Items?! - Insane Meta leads to this | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=lwkbJ7X4y1U,2022-01-03,32690,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Socialite 5 Cost - Anti-Climactic Finish TBH | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=ihCpiEl8HOM,2022-01-02,15014,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,7 Innovator - A Dragon to kick off 2022 | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=Yrkt_MU1WP8,2022-01-01,20556,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,6 Scrap Jinx 3! - UItimate End to 2021 | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=lZTpPnvglDE,2021-12-31,29424,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,6 Yordle - Just an insane high roll | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=c8fXujDdOvg,2021-12-30,25568,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Teamfight Tactics 2021 - Year in Review | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=RhiKioxeRco,2021-12-29,27059,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Ekko Carry - Ignore the Seraphine 3 | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=IG2NXQkHcJU,2021-12-29,19761,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,More 5 Costs - Am I a Jinx one trick?! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=VZQQWuvysOU,2021-12-28,12612,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
