youtuber,video_name,frame_name,outcome
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame27060.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame28800.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame30120.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame31950.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame33930.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame36930.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame40020.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame42030.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame43470.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame45330.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame47160.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame49530.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame51360.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame52950.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame54390.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame56280.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame58080.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame60630.jpg,0
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame62490.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame64140.jpg,1
Mortdog,Hextech Viktor - The true creator  TFT Neon Nights  Teamfight Tactics.mp4,frame65460.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame810.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1920.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3840.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5190.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7440.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9480.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12360.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14190.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15720.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19560.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22380.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25680.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27750.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29520.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30840.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32730.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34470.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37380.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40140.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41820.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43230.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45180.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47160.jpg,0
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50280.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52200.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53850.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55170.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57180.jpg,1
Mortdog,Imperial Doggo - Goodbye G_G  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame59400.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame780.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame1860.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame3780.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame5160.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame7290.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame9510.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame12660.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame14580.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame16290.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame18390.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame20580.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame23580.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame26790.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame28860.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame30660.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame31980.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame34080.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame35940.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame39000.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame42000.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame43800.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame45210.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame47100.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame49080.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame52110.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame54090.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame55860.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame57240.jpg,0
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame59220.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame61350.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame64350.jpg,1
Mortdog,Innovator Jayce - Dont take this 1-4  TFT Neon Nights  Teamfight Tactics.mp4,frame66270.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame780.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1950.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3810.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5160.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7110.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8940.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame11940.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14190.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15630.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17400.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19410.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22470.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25710.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27570.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29370.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30720.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32700.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34770.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37620.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40320.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41910.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43350.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45300.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47280.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50010.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51810.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53520.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54810.jpg,1
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56970.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58650.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame60780.jpg,0
Mortdog,Innovator Kench - Guess he cant eat somethings  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame62550.jpg,0
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame870.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1950.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3810.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5160.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7230.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9000.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12210.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14700.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16380.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame18240.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame20040.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22770.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25620.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27360.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28950.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30270.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32280.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34260.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37320.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40380.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42210.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43590.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45540.jpg,0
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47550.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50850.jpg,0
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52830.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54630.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56040.jpg,1
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58140.jpg,0
Mortdog,Jayce 3 is back! - And 3 ZZRot portals too  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame60270.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame750.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1920.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3780.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5160.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7020.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9030.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame11880.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame13710.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15420.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17160.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19080.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame21960.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame24930.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27060.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28890.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30240.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32130.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34200.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37080.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40080.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41850.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43320.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45330.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47250.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50190.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51900.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53580.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54990.jpg,0
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56940.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58560.jpg,1
Mortdog,Jhinnovators - A lucky tome for Dragon  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame61020.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame840.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame1980.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame3870.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame5190.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame7440.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame9510.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame12780.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame14910.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame16470.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame18210.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame20220.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame23280.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame26190.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame28440.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame30330.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame31680.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame33660.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame35820.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame39000.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame41700.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame43230.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame44610.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame46500.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame48210.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame51060.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame53310.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame54750.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame56250.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame58170.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame59940.jpg,0
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame62340.jpg,1
Mortdog,Jhinnovators - A nice staple remains good  TFT Neon Nights  Teamfight Tactics.mp4,frame64020.jpg,0
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame870.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame2070.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3990.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5340.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7170.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9000.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12390.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14640.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16350.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame18300.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame20190.jpg,1
Mortdog,Kent Returns - 93 HP Domination Win  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22980.jpg,1
