,image_name,champion_onehot,champion_name
1432,image_595_batch-data-0.jpg,85,Background
1433,image_596_batch-data-0.jpg,85,Background
1434,image_597_batch-data-0.jpg,85,Background
1435,image_598_batch-data-0.jpg,85,Background
1436,image_599_batch-data-0.jpg,85,Background
1437,image_600_batch-data-0.jpg,85,Background
1438,image_601_batch-data-0.jpg,85,Background
1439,image_602_batch-data-0.jpg,85,Background
1440,image_603_batch-data-0.jpg,85,Background
1441,image_604_batch-data-0.jpg,85,Background
1442,image_605_batch-data-0.jpg,85,Background
1443,image_606_batch-data-0.jpg,85,Background
1444,image_607_batch-data-0.jpg,85,Background
1445,image_608_batch-data-0.jpg,85,Background
1446,image_609_batch-data-0.jpg,85,Background
1447,image_610_batch-data-0.jpg,85,Background
1448,image_611_batch-data-0.jpg,85,Background
1449,image_612_batch-data-0.jpg,85,Background
1450,image_613_batch-data-0.jpg,85,Background
1451,image_614_batch-data-0.jpg,85,Background
1452,image_615_batch-data-0.jpg,85,Background
1453,image_616_batch-data-0.jpg,85,Background
1454,image_617_batch-data-0.jpg,85,Background
1455,image_618_batch-data-0.jpg,85,Background
1456,image_619_batch-data-0.jpg,85,Background
1457,image_620_batch-data-0.jpg,85,Background
1458,image_621_batch-data-0.jpg,85,Background
1459,image_622_batch-data-0.jpg,85,Background
1460,image_623_batch-data-0.jpg,85,Background
1461,image_624_batch-data-0.jpg,85,Background
1462,image_625_batch-data-0.jpg,85,Background
1463,image_626_batch-data-0.jpg,85,Background
1464,image_627_batch-data-0.jpg,85,Background
1465,image_628_batch-data-0.jpg,85,Background
1466,image_629_batch-data-0.jpg,85,Background
1467,image_630_batch-data-0.jpg,85,Background
1468,image_631_batch-data-0.jpg,85,Background
1469,image_632_batch-data-0.jpg,85,Background
1470,image_633_batch-data-0.jpg,85,Background
1471,image_634_batch-data-0.jpg,85,Background
1472,image_635_batch-data-0.jpg,85,Background
1473,image_636_batch-data-0.jpg,85,Background
1474,image_637_batch-data-0.jpg,85,Background
1475,image_638_batch-data-0.jpg,85,Background
1476,image_639_batch-data-0.jpg,85,Background
1477,image_640_batch-data-0.jpg,85,Background
1478,image_641_batch-data-0.jpg,85,Background
1479,image_642_batch-data-0.jpg,85,Background
1480,image_643_batch-data-0.jpg,85,Background
1481,image_644_batch-data-0.jpg,85,Background
1482,image_645_batch-data-0.jpg,85,Background
1483,image_646_batch-data-0.jpg,85,Background
1484,image_647_batch-data-0.jpg,85,Background
1485,image_648_batch-data-0.jpg,85,Background
1486,image_649_batch-data-0.jpg,85,Background
1487,image_650_batch-data-0.jpg,85,Background
1488,image_651_batch-data-0.jpg,85,Background
1489,image_652_batch-data-0.jpg,85,Background
1490,image_653_batch-data-0.jpg,85,Background
1491,image_654_batch-data-0.jpg,85,Background
1492,image_655_batch-data-0.jpg,85,Background
1493,image_656_batch-data-0.jpg,85,Background
1494,image_657_batch-data-0.jpg,85,Background
1495,image_658_batch-data-0.jpg,85,Background
1496,image_659_batch-data-0.jpg,85,Background
1497,image_660_batch-data-0.jpg,85,Background
1498,image_661_batch-data-0.jpg,85,Background
1499,image_662_batch-data-0.jpg,85,Background
1500,image_663_batch-data-0.jpg,85,Background
1501,image_664_batch-data-0.jpg,85,Background
1502,image_665_batch-data-0.jpg,85,Background
1503,image_666_batch-data-0.jpg,85,Background
1504,image_667_batch-data-0.jpg,85,Background
1505,image_668_batch-data-0.jpg,85,Background
1506,image_669_batch-data-0.jpg,85,Background
1507,image_670_batch-data-0.jpg,85,Background
1508,image_671_batch-data-0.jpg,85,Background
1509,image_672_batch-data-0.jpg,85,Background
1510,image_673_batch-data-0.jpg,85,Background
1511,image_674_batch-data-0.jpg,85,Background
1512,image_675_batch-data-0.jpg,85,Background
1513,image_676_batch-data-0.jpg,85,Background
1514,image_677_batch-data-0.jpg,85,Background
1515,image_678_batch-data-0.jpg,14,Blitzcrank
1516,image_679_batch-data-0.jpg,85,Background
1517,image_680_batch-data-0.jpg,85,Background
1518,image_681_batch-data-0.jpg,85,Background
1519,image_682_batch-data-0.jpg,85,Background
1520,image_683_batch-data-0.jpg,85,Background
1521,image_684_batch-data-0.jpg,85,Background
1522,image_685_batch-data-0.jpg,70,Heimerdinger
1523,image_686_batch-data-0.jpg,85,Background
1524,image_687_batch-data-0.jpg,85,Background
1525,image_688_batch-data-0.jpg,85,Background
1526,image_689_batch-data-0.jpg,85,Background
1527,image_690_batch-data-0.jpg,85,Background
1528,image_691_batch-data-0.jpg,85,Background
1529,image_692_batch-data-0.jpg,85,Background
1530,image_693_batch-data-0.jpg,85,Background
1531,image_694_batch-data-0.jpg,85,Background
1532,image_695_batch-data-0.jpg,85,Background
1533,image_696_batch-data-0.jpg,85,Background
1534,image_697_batch-data-0.jpg,85,Background
1535,image_698_batch-data-0.jpg,85,Background
1536,image_699_batch-data-0.jpg,85,Background
1537,image_700_batch-data-0.jpg,85,Background
1538,image_701_batch-data-0.jpg,85,Background
1539,image_702_batch-data-0.jpg,85,Background
1540,image_703_batch-data-0.jpg,85,Background
1541,image_704_batch-data-0.jpg,85,Background
1542,image_705_batch-data-0.jpg,85,Background
1543,image_706_batch-data-0.jpg,85,Background
1544,image_707_batch-data-0.jpg,85,Background
1545,image_708_batch-data-0.jpg,85,Background
1546,image_709_batch-data-0.jpg,85,Background
1547,image_710_batch-data-0.jpg,85,Background
1548,image_711_batch-data-0.jpg,85,Background
1549,image_712_batch-data-0.jpg,85,Background
1550,image_713_batch-data-0.jpg,85,Background
1551,image_714_batch-data-0.jpg,85,Background
1552,image_715_batch-data-0.jpg,85,Background
1553,image_716_batch-data-0.jpg,85,Background
1554,image_717_batch-data-0.jpg,85,Background
1555,image_718_batch-data-0.jpg,85,Background
1556,image_719_batch-data-0.jpg,85,Background
1557,image_720_batch-data-0.jpg,85,Background
1558,image_721_batch-data-0.jpg,85,Background
1559,image_722_batch-data-0.jpg,85,Background
1560,image_723_batch-data-0.jpg,85,Background
1561,image_724_batch-data-0.jpg,85,Background
1562,image_725_batch-data-0.jpg,85,Background
1563,image_726_batch-data-0.jpg,85,Background
1564,image_727_batch-data-0.jpg,85,Background
1565,image_728_batch-data-0.jpg,85,Background
1566,image_729_batch-data-0.jpg,85,Background
1567,image_730_batch-data-0.jpg,85,Background
1568,image_731_batch-data-0.jpg,85,Background
1569,image_732_batch-data-0.jpg,85,Background
1570,image_733_batch-data-0.jpg,85,Background
1571,image_734_batch-data-0.jpg,85,Background
1572,image_735_batch-data-0.jpg,85,Background
1573,image_736_batch-data-0.jpg,85,Background
1574,image_737_batch-data-0.jpg,85,Background
1575,image_738_batch-data-0.jpg,85,Background
1576,image_739_batch-data-0.jpg,85,Background
1577,image_740_batch-data-0.jpg,85,Background
1578,image_741_batch-data-0.jpg,85,Background
1579,image_742_batch-data-0.jpg,85,Background
1580,image_743_batch-data-0.jpg,85,Background
1581,image_744_batch-data-0.jpg,85,Background
1582,image_745_batch-data-0.jpg,85,Background
1583,image_746_batch-data-0.jpg,1,Caitlyn
1584,image_747_batch-data-0.jpg,85,Background
1585,image_748_batch-data-0.jpg,43,Irelia
1586,image_749_batch-data-0.jpg,85,Background
1587,image_750_batch-data-0.jpg,85,Background
1588,image_751_batch-data-0.jpg,46,Orianna
1589,image_752_batch-data-0.jpg,85,Background
1590,image_753_batch-data-0.jpg,85,Background
1591,image_754_batch-data-0.jpg,85,Background
1592,image_755_batch-data-0.jpg,85,Background
1593,image_756_batch-data-0.jpg,85,Background
1594,image_757_batch-data-0.jpg,17,Quinn
1595,image_758_batch-data-0.jpg,85,Background
1596,image_759_batch-data-0.jpg,85,Background
1597,image_760_batch-data-0.jpg,85,Background
1598,image_761_batch-data-0.jpg,85,Background
1599,image_762_batch-data-0.jpg,85,Background
1600,image_763_batch-data-0.jpg,85,Background
1601,image_764_batch-data-0.jpg,85,Background
1602,image_765_batch-data-0.jpg,85,Background
1603,image_766_batch-data-0.jpg,85,Background
1604,image_767_batch-data-0.jpg,85,Background
1605,image_768_batch-data-0.jpg,85,Background
1606,image_769_batch-data-0.jpg,85,Background
1607,image_770_batch-data-0.jpg,85,Background
1608,image_771_batch-data-0.jpg,85,Background
1609,image_772_batch-data-0.jpg,85,Background
1610,image_773_batch-data-0.jpg,85,Background
1611,image_774_batch-data-0.jpg,85,Background
1612,image_775_batch-data-0.jpg,85,Background
1613,image_776_batch-data-0.jpg,85,Background
1614,image_777_batch-data-0.jpg,85,Background
1615,image_778_batch-data-0.jpg,85,Background
1616,image_779_batch-data-0.jpg,81,Yone
1617,image_780_batch-data-0.jpg,81,Yone
1618,image_781_batch-data-0.jpg,85,Background
1619,image_782_batch-data-0.jpg,85,Background
1620,image_783_batch-data-0.jpg,23,Warwick
1621,image_784_batch-data-0.jpg,1,Caitlyn
1622,image_785_batch-data-0.jpg,85,Background
1623,image_786_batch-data-0.jpg,85,Background
1624,image_787_batch-data-0.jpg,85,Background
1625,image_788_batch-data-0.jpg,85,Background
1626,image_789_batch-data-0.jpg,85,Background
1627,image_790_batch-data-0.jpg,85,Background
1628,image_791_batch-data-0.jpg,85,Background
1629,image_792_batch-data-0.jpg,85,Background
1630,image_793_batch-data-0.jpg,85,Background
1631,image_794_batch-data-0.jpg,85,Background
1632,image_795_batch-data-0.jpg,85,Background
1633,image_796_batch-data-0.jpg,85,Background
1634,image_797_batch-data-0.jpg,85,Background
1635,image_798_batch-data-0.jpg,85,Background
1636,image_799_batch-data-0.jpg,85,Background
1637,image_800_batch-data-0.jpg,85,Background
1638,image_801_batch-data-0.jpg,85,Background
1639,image_802_batch-data-0.jpg,85,Background
1640,image_803_batch-data-0.jpg,85,Background
1641,image_804_batch-data-0.jpg,85,Background
1642,image_805_batch-data-0.jpg,85,Background
1643,image_806_batch-data-0.jpg,85,Background
1644,image_807_batch-data-0.jpg,85,Background
1645,image_808_batch-data-0.jpg,85,Background
1646,image_809_batch-data-0.jpg,85,Background
1647,image_810_batch-data-0.jpg,85,Background
1648,image_811_batch-data-0.jpg,85,Background
1649,image_812_batch-data-0.jpg,85,Background
1650,image_813_batch-data-0.jpg,85,Background
1651,image_814_batch-data-0.jpg,85,Background
1652,image_815_batch-data-0.jpg,85,Background
1653,image_816_batch-data-0.jpg,85,Background
1654,image_817_batch-data-0.jpg,85,Background
1655,image_818_batch-data-0.jpg,85,Background
1656,image_819_batch-data-0.jpg,85,Background
1657,image_820_batch-data-0.jpg,85,Background
1658,image_821_batch-data-0.jpg,85,Background
1659,image_822_batch-data-0.jpg,85,Background
1660,image_823_batch-data-0.jpg,85,Background
1661,image_824_batch-data-0.jpg,85,Background
1662,image_825_batch-data-0.jpg,85,Background
1663,image_826_batch-data-0.jpg,71,Lissandra
1664,image_827_batch-data-0.jpg,85,Background
1665,image_828_batch-data-0.jpg,85,Background
1666,image_829_batch-data-0.jpg,85,Background
1667,image_830_batch-data-0.jpg,85,Background
1668,image_831_batch-data-0.jpg,85,Background
1669,image_832_batch-data-0.jpg,85,Background
1670,image_833_batch-data-0.jpg,85,Background
1671,image_834_batch-data-0.jpg,85,Background
1672,image_835_batch-data-0.jpg,85,Background
1673,image_836_batch-data-0.jpg,85,Background
1674,image_837_batch-data-0.jpg,85,Background
1675,image_838_batch-data-0.jpg,85,Background
1676,image_839_batch-data-0.jpg,85,Background
1677,image_840_batch-data-0.jpg,85,Background
1678,image_841_batch-data-0.jpg,85,Background
1679,image_842_batch-data-0.jpg,85,Background
1680,image_843_batch-data-0.jpg,85,Background
1681,image_844_batch-data-0.jpg,85,Background
1682,image_845_batch-data-0.jpg,85,Background
1683,image_846_batch-data-0.jpg,85,Background
1684,image_847_batch-data-0.jpg,85,Background
1685,image_848_batch-data-0.jpg,85,Background
1686,image_849_batch-data-0.jpg,85,Background
1687,image_850_batch-data-0.jpg,85,Background
1688,image_851_batch-data-0.jpg,85,Background
1689,image_852_batch-data-0.jpg,85,Background
1690,image_853_batch-data-0.jpg,85,Background
1691,image_854_batch-data-0.jpg,85,Background
1692,image_855_batch-data-0.jpg,85,Background
1693,image_856_batch-data-0.jpg,85,Background
1694,image_857_batch-data-0.jpg,85,Background
1695,image_858_batch-data-0.jpg,85,Background
1696,image_859_batch-data-0.jpg,85,Background
1697,image_860_batch-data-0.jpg,85,Background
1698,image_861_batch-data-0.jpg,85,Background
1699,image_862_batch-data-0.jpg,85,Background
1700,image_863_batch-data-0.jpg,85,Background
1701,image_864_batch-data-0.jpg,85,Background
1702,image_865_batch-data-0.jpg,85,Background
1703,image_866_batch-data-0.jpg,85,Background
1704,image_867_batch-data-0.jpg,85,Background
1705,image_868_batch-data-0.jpg,85,Background
1706,image_869_batch-data-0.jpg,85,Background
1707,image_870_batch-data-0.jpg,85,Background
1708,image_871_batch-data-0.jpg,85,Background
1709,image_872_batch-data-0.jpg,81,Yone
1710,image_873_batch-data-0.jpg,85,Background
1711,image_874_batch-data-0.jpg,30,Leona
1712,image_875_batch-data-0.jpg,85,Background
1713,image_876_batch-data-0.jpg,78,Fiora
1714,image_877_batch-data-0.jpg,85,Background
1715,image_878_batch-data-0.jpg,2,Camille
1716,image_879_batch-data-0.jpg,85,Background
1717,image_880_batch-data-0.jpg,85,Background
1718,image_881_batch-data-0.jpg,85,Background
1719,image_882_batch-data-0.jpg,85,Background
1720,image_883_batch-data-0.jpg,85,Background
1721,image_884_batch-data-0.jpg,85,Background
1722,image_885_batch-data-0.jpg,85,Background
1723,image_886_batch-data-0.jpg,85,Background
1724,image_887_batch-data-0.jpg,85,Background
1725,image_888_batch-data-0.jpg,2,Camille
1726,image_889_batch-data-0.jpg,85,Background
1727,image_890_batch-data-0.jpg,54,Kai'Sa
1728,image_891_batch-data-0.jpg,85,Background
1729,image_892_batch-data-0.jpg,85,Background
1730,image_893_batch-data-0.jpg,46,Orianna
1731,image_894_batch-data-0.jpg,85,Background
1732,image_895_batch-data-0.jpg,85,Background
1733,image_896_batch-data-0.jpg,85,Background
1734,image_897_batch-data-0.jpg,85,Background
1735,image_898_batch-data-0.jpg,85,Background
1736,image_899_batch-data-0.jpg,17,Quinn
1737,image_900_batch-data-0.jpg,85,Background
1738,image_901_batch-data-0.jpg,27,Ekko
1739,image_902_batch-data-0.jpg,25,Zyra
1740,image_903_batch-data-0.jpg,73,Shaco
1741,image_904_batch-data-0.jpg,85,Background
1742,image_905_batch-data-0.jpg,85,Background
1743,image_906_batch-data-0.jpg,3,Darius
1744,image_907_batch-data-0.jpg,85,Background
1745,image_908_batch-data-0.jpg,85,Background
1746,image_909_batch-data-0.jpg,85,Background
1747,image_910_batch-data-0.jpg,85,Background
1748,image_911_batch-data-0.jpg,85,Background
1749,image_912_batch-data-0.jpg,85,Background
1750,image_913_batch-data-0.jpg,63,Twisted Fate
1751,image_914_batch-data-0.jpg,85,Background
1752,image_915_batch-data-0.jpg,85,Background
1753,image_916_batch-data-0.jpg,85,Background
1754,image_917_batch-data-0.jpg,76,Janna
1755,image_918_batch-data-0.jpg,85,Background
1756,image_919_batch-data-0.jpg,85,Background
1757,image_920_batch-data-0.jpg,85,Background
1758,image_921_batch-data-0.jpg,85,Background
1759,image_922_batch-data-0.jpg,85,Background
1760,image_923_batch-data-0.jpg,37,Vex
1761,image_924_batch-data-0.jpg,41,Braum
1762,image_925_batch-data-0.jpg,85,Background
1763,image_926_batch-data-0.jpg,85,Background
1764,image_927_batch-data-0.jpg,85,Background
1765,image_928_batch-data-0.jpg,85,Background
1766,image_929_batch-data-0.jpg,85,Background
1767,image_930_batch-data-0.jpg,30,Leona
1768,image_931_batch-data-0.jpg,85,Background
1769,image_932_batch-data-0.jpg,2,Camille
1770,image_933_batch-data-0.jpg,85,Background
1771,image_934_batch-data-0.jpg,71,Lissandra
1772,image_935_batch-data-0.jpg,85,Background
1773,image_936_batch-data-0.jpg,85,Background
1774,image_937_batch-data-0.jpg,85,Background
1775,image_938_batch-data-0.jpg,85,Background
1776,image_939_batch-data-0.jpg,85,Background
1777,image_940_batch-data-0.jpg,85,Background
1778,image_941_batch-data-0.jpg,85,Background
1779,image_942_batch-data-0.jpg,85,Background
1780,image_943_batch-data-0.jpg,85,Background
1781,image_944_batch-data-0.jpg,72,Samira
1782,image_945_batch-data-0.jpg,85,Background
1783,image_946_batch-data-0.jpg,85,Background
1784,image_947_batch-data-0.jpg,54,Kai'Sa
1785,image_948_batch-data-0.jpg,85,Background
1786,image_949_batch-data-0.jpg,17,Quinn
1787,image_950_batch-data-0.jpg,85,Background
1788,image_951_batch-data-0.jpg,85,Background
1789,image_952_batch-data-0.jpg,85,Background
1790,image_953_batch-data-0.jpg,85,Background
1791,image_954_batch-data-0.jpg,85,Background
1792,image_955_batch-data-0.jpg,46,Orianna
1793,image_956_batch-data-0.jpg,85,Background
1794,image_957_batch-data-0.jpg,85,Background
1795,image_958_batch-data-0.jpg,85,Background
1796,image_959_batch-data-0.jpg,85,Background
1797,image_960_batch-data-0.jpg,46,Orianna
1798,image_961_batch-data-0.jpg,25,Zyra
1799,image_962_batch-data-0.jpg,85,Background
1800,image_963_batch-data-0.jpg,85,Background
1801,image_964_batch-data-0.jpg,85,Background
1802,image_965_batch-data-0.jpg,85,Background
1803,image_966_batch-data-0.jpg,63,Twisted Fate
1804,image_967_batch-data-0.jpg,85,Background
1805,image_968_batch-data-0.jpg,85,Background
1806,image_969_batch-data-0.jpg,85,Background
1807,image_970_batch-data-0.jpg,85,Background
1808,image_971_batch-data-0.jpg,85,Background
1809,image_972_batch-data-0.jpg,85,Background
1810,image_973_batch-data-0.jpg,85,Background
1811,image_974_batch-data-0.jpg,85,Background
1812,image_975_batch-data-0.jpg,85,Background
1813,image_976_batch-data-0.jpg,85,Background
1814,image_977_batch-data-0.jpg,85,Background
1815,image_978_batch-data-0.jpg,85,Background
1816,image_979_batch-data-0.jpg,38,Zac
1817,image_980_batch-data-0.jpg,74,Taric
1818,image_981_batch-data-0.jpg,85,Background
1819,image_982_batch-data-0.jpg,71,Lissandra
1820,image_983_batch-data-0.jpg,85,Background
1821,image_984_batch-data-0.jpg,81,Yone
1822,image_985_batch-data-0.jpg,85,Background
1823,image_986_batch-data-0.jpg,30,Leona
1824,image_987_batch-data-0.jpg,85,Background
1825,image_988_batch-data-0.jpg,78,Fiora
1826,image_989_batch-data-0.jpg,85,Background
1827,image_990_batch-data-0.jpg,2,Camille
1828,image_991_batch-data-0.jpg,85,Background
1829,image_992_batch-data-0.jpg,85,Background
1830,image_993_batch-data-0.jpg,85,Background
1831,image_994_batch-data-0.jpg,85,Background
1832,image_995_batch-data-0.jpg,85,Background
1833,image_996_batch-data-0.jpg,85,Background
1834,image_997_batch-data-0.jpg,85,Background
1835,image_998_batch-data-0.jpg,85,Background
1836,image_999_batch-data-0.jpg,85,Background
1837,image_1000_batch-data-0.jpg,72,Samira
1838,image_1001_batch-data-0.jpg,85,Background
1839,image_1002_batch-data-0.jpg,85,Background
1840,image_1003_batch-data-0.jpg,54,Kai'Sa
1841,image_1004_batch-data-0.jpg,85,Background
1842,image_1005_batch-data-0.jpg,85,Background
1843,image_1006_batch-data-0.jpg,85,Background
1844,image_1007_batch-data-0.jpg,17,Quinn
1845,image_1008_batch-data-0.jpg,85,Background
1846,image_1009_batch-data-0.jpg,85,Background
1847,image_1010_batch-data-0.jpg,85,Background
1848,image_1011_batch-data-0.jpg,46,Orianna
1849,image_1012_batch-data-0.jpg,76,Janna
1850,image_1013_batch-data-0.jpg,85,Background
1851,image_1014_batch-data-0.jpg,85,Background
1852,image_1015_batch-data-0.jpg,85,Background
1853,image_1016_batch-data-0.jpg,85,Background
1854,image_1017_batch-data-0.jpg,85,Background
1855,image_1018_batch-data-0.jpg,3,Darius
1856,image_1019_batch-data-0.jpg,85,Background
1857,image_1020_batch-data-0.jpg,85,Background
1858,image_1021_batch-data-0.jpg,73,Shaco
1859,image_1022_batch-data-0.jpg,25,Zyra
1860,image_1023_batch-data-0.jpg,82,Akali
1861,image_1024_batch-data-0.jpg,85,Background
1862,image_1025_batch-data-0.jpg,85,Background
1863,image_1026_batch-data-0.jpg,85,Background
1864,image_1027_batch-data-0.jpg,85,Background
1865,image_1028_batch-data-0.jpg,85,Background
1866,image_1029_batch-data-0.jpg,85,Background
1867,image_1030_batch-data-0.jpg,85,Background
1868,image_1031_batch-data-0.jpg,85,Background
1869,image_1032_batch-data-0.jpg,63,Twisted Fate
1870,image_1033_batch-data-0.jpg,85,Background
1871,image_1034_batch-data-0.jpg,85,Background
1872,image_1035_batch-data-0.jpg,41,Braum
1873,image_1036_batch-data-0.jpg,85,Background
1874,image_1037_batch-data-0.jpg,37,Vex
1875,image_1038_batch-data-0.jpg,85,Background
1876,image_1039_batch-data-0.jpg,85,Background
1877,image_1040_batch-data-0.jpg,85,Background
1878,image_1041_batch-data-0.jpg,85,Background
1879,image_1042_batch-data-0.jpg,2,Camille
1880,image_1043_batch-data-0.jpg,85,Background
1881,image_1044_batch-data-0.jpg,9,Poppy
1882,image_1045_batch-data-0.jpg,85,Background
1883,image_1046_batch-data-0.jpg,85,Background
1884,image_1047_batch-data-0.jpg,85,Background
1885,image_1048_batch-data-0.jpg,85,Background
1886,image_1049_batch-data-0.jpg,85,Background
1887,image_1050_batch-data-0.jpg,85,Background
1888,image_1051_batch-data-0.jpg,85,Background
1889,image_1052_batch-data-0.jpg,85,Background
1890,image_1053_batch-data-0.jpg,85,Background
1891,image_1054_batch-data-0.jpg,85,Background
1892,image_1055_batch-data-0.jpg,85,Background
1893,image_1056_batch-data-0.jpg,85,Background
1894,image_1057_batch-data-0.jpg,23,Warwick
1895,image_1058_batch-data-0.jpg,85,Background
1896,image_1059_batch-data-0.jpg,85,Background
1897,image_1060_batch-data-0.jpg,85,Background
1898,image_1061_batch-data-0.jpg,22,Talon
1899,image_1062_batch-data-0.jpg,85,Background
1900,image_1063_batch-data-0.jpg,85,Background
1901,image_1064_batch-data-0.jpg,85,Background
1902,image_1065_batch-data-0.jpg,85,Background
1903,image_1066_batch-data-0.jpg,85,Background
1904,image_1067_batch-data-0.jpg,85,Background
1905,image_1068_batch-data-0.jpg,85,Background
1906,image_1069_batch-data-0.jpg,28,Gangplank
1907,image_1070_batch-data-0.jpg,85,Background
1908,image_1071_batch-data-0.jpg,85,Background
1909,image_1072_batch-data-0.jpg,85,Background
1910,image_1073_batch-data-0.jpg,85,Background
1911,image_1074_batch-data-0.jpg,85,Background
1912,image_1075_batch-data-0.jpg,85,Background
1913,image_1076_batch-data-0.jpg,85,Background
1914,image_1077_batch-data-0.jpg,85,Background
1915,image_1078_batch-data-0.jpg,85,Background
1916,image_1079_batch-data-0.jpg,85,Background
1917,image_1080_batch-data-0.jpg,85,Background
1918,image_1081_batch-data-0.jpg,85,Background
1919,image_1082_batch-data-0.jpg,85,Background
1920,image_1083_batch-data-0.jpg,85,Background
1921,image_1084_batch-data-0.jpg,85,Background
1922,image_1085_batch-data-0.jpg,85,Background
1923,image_1086_batch-data-0.jpg,85,Background
1924,image_1087_batch-data-0.jpg,85,Background
1925,image_1088_batch-data-0.jpg,85,Background
1926,image_1089_batch-data-0.jpg,85,Background
1927,image_1090_batch-data-0.jpg,66,Katarina
1928,image_1091_batch-data-0.jpg,85,Background
1929,image_1092_batch-data-0.jpg,85,Background
1930,image_1093_batch-data-0.jpg,85,Background
1931,image_1094_batch-data-0.jpg,85,Background
1932,image_1095_batch-data-0.jpg,85,Background
1933,image_1096_batch-data-0.jpg,85,Background
1934,image_1097_batch-data-0.jpg,85,Background
1935,image_1098_batch-data-0.jpg,85,Background
1936,image_1099_batch-data-0.jpg,85,Background
1937,image_1100_batch-data-0.jpg,85,Background
1938,image_1101_batch-data-0.jpg,85,Background
1939,image_1102_batch-data-0.jpg,85,Background
1940,image_1103_batch-data-0.jpg,85,Background
1941,image_1104_batch-data-0.jpg,85,Background
1942,image_1105_batch-data-0.jpg,85,Background
1943,image_1106_batch-data-0.jpg,85,Background
1944,image_1107_batch-data-0.jpg,85,Background
1945,image_1108_batch-data-0.jpg,85,Background
1946,image_1109_batch-data-0.jpg,85,Background
1947,image_1110_batch-data-0.jpg,85,Background
1948,image_1111_batch-data-0.jpg,85,Background
1949,image_1112_batch-data-0.jpg,85,Background
1950,image_1113_batch-data-0.jpg,85,Background
1951,image_1114_batch-data-0.jpg,85,Background
1952,image_1115_batch-data-0.jpg,85,Background
1953,image_1116_batch-data-0.jpg,85,Background
1954,image_1117_batch-data-0.jpg,85,Background
1955,image_1118_batch-data-0.jpg,17,Quinn
1956,image_1119_batch-data-0.jpg,85,Background
1957,image_1120_batch-data-0.jpg,85,Background
1958,image_1121_batch-data-0.jpg,85,Background
1959,image_1122_batch-data-0.jpg,85,Background
1960,image_1123_batch-data-0.jpg,85,Background
1961,image_1124_batch-data-0.jpg,85,Background
1962,image_1125_batch-data-0.jpg,85,Background
1963,image_1126_batch-data-0.jpg,85,Background
1964,image_1127_batch-data-0.jpg,85,Background
1965,image_1128_batch-data-0.jpg,85,Background
1966,image_1129_batch-data-0.jpg,85,Background
1967,image_1130_batch-data-0.jpg,85,Background
1968,image_1131_batch-data-0.jpg,85,Background
1969,image_1132_batch-data-0.jpg,85,Background
1970,image_1133_batch-data-0.jpg,85,Background
1971,image_1134_batch-data-0.jpg,85,Background
1972,image_1135_batch-data-0.jpg,85,Background
1973,image_1136_batch-data-0.jpg,85,Background
1974,image_1137_batch-data-0.jpg,85,Background
1975,image_1138_batch-data-0.jpg,85,Background
1976,image_1139_batch-data-0.jpg,85,Background
1977,image_1140_batch-data-0.jpg,81,Yone
1978,image_1141_batch-data-0.jpg,85,Background
1979,image_1142_batch-data-0.jpg,85,Background
1980,image_1143_batch-data-0.jpg,85,Background
1981,image_1144_batch-data-0.jpg,85,Background
1982,image_1145_batch-data-0.jpg,85,Background
1983,image_1146_batch-data-0.jpg,85,Background
1984,image_1147_batch-data-0.jpg,85,Background
1985,image_1148_batch-data-0.jpg,78,Fiora
1986,image_1149_batch-data-0.jpg,85,Background
1987,image_1150_batch-data-0.jpg,85,Background
1988,image_1151_batch-data-0.jpg,85,Background
1989,image_1152_batch-data-0.jpg,81,Yone
1990,image_1153_batch-data-0.jpg,85,Background
1991,image_1154_batch-data-0.jpg,30,Leona
1992,image_1155_batch-data-0.jpg,85,Background
1993,image_1156_batch-data-0.jpg,78,Fiora
1994,image_1157_batch-data-0.jpg,85,Background
1995,image_1158_batch-data-0.jpg,2,Camille
1996,image_1159_batch-data-0.jpg,85,Background
1997,image_1160_batch-data-0.jpg,85,Background
1998,image_1161_batch-data-0.jpg,85,Background
1999,image_1162_batch-data-0.jpg,85,Background
2000,image_1163_batch-data-0.jpg,85,Background
2001,image_1164_batch-data-0.jpg,85,Background
2002,image_1165_batch-data-0.jpg,85,Background
2003,image_1166_batch-data-0.jpg,85,Background
2004,image_1167_batch-data-0.jpg,85,Background
2005,image_1168_batch-data-0.jpg,72,Samira
2006,image_1169_batch-data-0.jpg,85,Background
2007,image_1170_batch-data-0.jpg,85,Background
2008,image_1171_batch-data-0.jpg,54,Kai'Sa
2009,image_1172_batch-data-0.jpg,85,Background
2010,image_1173_batch-data-0.jpg,52,Jayce
2011,image_1174_batch-data-0.jpg,85,Background
2012,image_1175_batch-data-0.jpg,85,Background
2013,image_1176_batch-data-0.jpg,17,Quinn
2014,image_1177_batch-data-0.jpg,85,Background
2015,image_1178_batch-data-0.jpg,85,Background
2016,image_1179_batch-data-0.jpg,85,Background
2017,image_1180_batch-data-0.jpg,85,Background
2018,image_1181_batch-data-0.jpg,85,Background
2019,image_1182_batch-data-0.jpg,85,Background
2020,image_1183_batch-data-0.jpg,85,Background
2021,image_1184_batch-data-0.jpg,58,Viktor
2022,image_1185_batch-data-0.jpg,25,Zyra
2023,image_1186_batch-data-0.jpg,46,Orianna
2024,image_1187_batch-data-0.jpg,85,Background
